,SMILES,PKM2_inhibition,ERK2_inhibition,inhibits
1074,Cc1cc(C)c2cc(CN(CCO)C(=O)Nc3ccc(Cl)cc3)c(=O)[nH]c2c1,0,1,2
1075,N#CC1=C(SCC(=O)c2cc3ccccc3oc2=O)NC(=O)[C@@H](C#N)C12CCCC2,0,1,2
1076,O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1)c1cccs1,0,1,2
1077,O=C1Nc2ccccc2C2(CC[NH+](CCc3ccc(C(F)(F)F)cc3)CC2)O1,0,1,2
1078,O[C@H](COc1ccc2cc(Br)ccc2c1)C[NH+]1CCN(c2ccccn2)CC1,0,1,2
1079,c1ccc(CC[NH+]2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1,0,1,2
1080,C=CCn1c(SCC(=O)N2CCOCC2)nc2scc(-c3ccco3)c2c1=O,1,1,3
1081,COCCSc1ccccc1C(=O)Nc1cc(C)on1,1,0,1
1082,Cc1nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2s1,1,0,1
1083,N#CCc1ccc(NS(=O)(=O)c2cccs2)cc1,1,0,1
1084,C=CCNc1nc(NCc2ccco2)nc(OCC)n1,0,1,2
1085,C[C@@H]1CCCCN1c1nc(-c2ccncc2)nc2ccccc12,0,1,2
1086,Cc1cccc(N2CCc3c2[nH+]c2ccccc2c3N)c1,0,1,2
1087,Cn1c(-c2ccc(F)cc2)c[nH+]c1NCc1ccccc1,0,1,2
1088,O=C1C[C@](O)(C(F)(F)F)Oc2c1ccc1ccccc21,0,1,2
1089,O[C@H](CNc1nc2ccccc2s1)c1ccccc1,0,1,2
1090,c1ccc(-c2nc3nonc3nc2-c2ccccc2)cc1,0,1,2
1091,c1ccc(COc2nsnc2N2CCOCC2)cc1,0,1,2
1092,CCCc1nc2sc3ccccc3c(=O)c2c(=O)n1Cc1ccco1,1,0,1
1093,CN(C)S(=O)(=O)c1ccc(C(=O)NCc2cccs2)cc1,1,0,1
1094,Cc1cc(C)n2cc(CSc3nnnn3-c3ccc(Cl)cc3)[nH+]c2n1,1,0,1
1095,Cc1cc(NC(=O)CSc2nnc(-c3ccoc3C)o2)no1,1,0,1
1096,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,1,0,1
1097,Cc1nc(COC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1,1,0,1
1098,Fc1ccccc1Cn1nnc2c(NCCc3ccccn3)ncnc21,1,0,1
1099,c1ccc2c(c1)ncn2Cc1nnc2sc(-c3ccncc3)nn12,1,0,1
1100,C/C=C/c1ccc(OCCCCN2C(=O)NC(C)(C)C2=O)c(OC)c1,0,1,2
1101,CCOc1cc(C(=O)Nc2ccc3c(c2)OCO3)ccc1OC(F)F,0,1,2
1102,CCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C,0,1,2
1103,CCn1c(SCc2nc(=O)c3ccccc3[nH]2)nc2ccccc2c1=O,0,1,2
1104,COC(=O)[C@@H](C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C,0,1,2
1105,COc1ccc(OC)c(Nc2cc(-c3ccccc3)nc(N)n2)c1,0,1,2
1106,Cc1nnc(SCCC(=O)Nc2nc(-c3ccccc3)ns2)s1,0,1,2
1107,Cc1noc(C)c1CSc1nc2[nH]ncc2c(=O)n1-c1ccccc1,0,1,2
1108,FC(F)C(F)(F)C(F)(F)C(F)(F)c1cc(-c2ccccc2)n[nH]1,0,1,2
1109,O=C(COc1ccc(Cl)cc1)Nc1nc(-c2cccs2)cs1,0,1,2
1110,O=C1OCC2=C1[C@@H](c1ccc3c(c1)OCO3)Sc1ccccc1N2,0,1,2
1111,O=C1c2ccccc2[C@H](Nc2ccc3c(c2)OCCO3)N1Cc1ccco1,0,1,2
1112,O=S(=O)(Nc1cccc(-c2cn3ccsc3[nH+]2)c1)c1ccc(F)cc1,0,1,2
1113,Oc1c(C[NH+]2CCN(c3ccccn3)CC2)cc(Cl)c2cccnc12,0,1,2
1114,c1ccc(-c2csc(N3CCN(c4ccccn4)CC3)n2)cc1,0,1,2
1115,c1ccc(C2=Nn3c(nnc3-c3cc(-c4ccccc4)n[nH]3)SC2)cc1,0,1,2
